STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL_CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL_VOTES,POSTAL_VOTES,TOTAL_VOTES,OVER_TOTAL_ELECTORS_IN_CONSTITUENCY,OVER_TOTAL_VOTES_POLLED_IN_CONSTITUENCY,TOTAL_ELECTORS,LITERATE
UTTAR PRADESH,SALEMPUR,RAJARAM,0,SBSP,WALKING STICK,MALE,0,54,GENERAL,10th Pass,6310007,0,33552,16,33568,2.013336676,3.632503374,1667282,Literate
UTTAR PRADESH,SALEMPUR,RAJESH KUMAR MISHRA,0,INC,HAND,MALE,1,61,GENERAL,Doctorate,13088751,903849,27045,318,27363,1.641174079,2.961039973,1667282,Literate
BIHAR,SAMASTIPUR (SC),Ramchandra Paswan,1,LJP,BUNGALOW,MALE,5,58,SC,10th Pass,17375975,999057,561460,983,562443,33.49809116,55.15385317,1679030,Literate
BIHAR,SAMASTIPUR (SC),Dr. Ashok Kumar,0,INC,HAND,MALE,0,64,SC,Graduate,20396690,0,310016,784,310800,18.51068772,30.47743072,1679030,Literate
BIHAR,SAMASTIPUR (SC),NOTA,0,NOTA,,,-1,0,,Not Available,0,0,35380,37,35417,2.109372674,3.473034632,1679030,Not Available
BIHAR,SAMASTIPUR (SC),Vidya Nand Ram,0,WAP,BOAT WITH MAN AND SAIL,MALE,0,46,SC,Post Graduate,593059,0,29392,0,29392,1.750534535,2.882215713,1679030,Literate
BIHAR,SAMASTIPUR (SC),Suraj Kumar Das,0,IND,AUTO- RICKSHAW,MALE,0,37,SC,Post Graduate,1432734,445000,22170,17,22187,1.321417723,2.175684541,1679030,Literate
BIHAR,SAMASTIPUR (SC),Asha Devi,0,AAM,CHAPATI ROLLER,FEMALE,1,25,SC,Literate,1628121,51000,14099,15,14114,0.840604397,1.38403622,1679030,Literate
BIHAR,SAMASTIPUR (SC),Mantesh Kumar,0,BSP,ELEPHANT,MALE,0,40,SC,Graduate,2540500,20000,11681,37,11718,0.697902956,1.149081509,1679030,Literate
BIHAR,SAMASTIPUR (SC),Vijay Kumar Ram,0,VCSMP,TILLER,MALE,0,32,SC,12th Pass,33000,50000,10510,2,10512,0.62607577,1.030819664,1679030,Literate
ODISHA,SAMBALPUR,NITESH GANGA DEB,1,BJP,LOTUS,MALE,1,47,GENERAL,12th Pass,269543587,10337195,471382,2388,473770,32.26151321,42.05076589,1468530,Literate
ODISHA,SAMBALPUR,NALINI KANTA PRADHAN,0,BJD,CONCH,MALE,0,61,GENERAL,Post Graduate,75651064,2259000,464063,545,464608,31.63762402,41.23756726,1468530,Literate
ODISHA,SAMBALPUR,SARAT PATTANAYAK,0,INC,HAND,MALE,0,62,GENERAL,Graduate,59424606,703915,135672,297,135969,9.258850687,12.06830442,1468530,Literate
ODISHA,SAMBALPUR,NOTA,0,NOTA,,,-1,0,,Not Available,0,0,13443,13,13456,0.91629044,1.194324474,1468530,Not Available
UTTAR PRADESH,SAMBHAL,DR. SHAFIQUR REHMAN BARQ,1,SP,BICYCLE,MALE,0,86,GENERAL,Graduate,13296671,0,657505,501,658006,35.98091389,55.58478376,1828764,Literate
UTTAR PRADESH,SAMBHAL,PARAMESHVAR LAL SAINI,0,BJP,LOTUS,MALE,0,64,GENERAL,10th Pass,110088877,4943218,482466,714,483180,26.42112378,40.81642997,1828764,Literate
UTTAR PRADESH,SAMBHAL,MAJOR JAGAT PAL SINGH,0,INC,HAND,MALE,0,78,GENERAL,Graduate,27137444,0,12076,29,12105,0.661922479,1.022564851,1828764,Literate
MAHARASHTRA,SANGLI,Sanjaykaka Patil,1,BJP,LOTUS,MALE,1,54,GENERAL,10th Pass,191192187,23345328,503615,5380,508995,28.13512066,42.68047772,1809109,Literate
MAHARASHTRA,SANGLI,Vishal Prakashbapu Patil,0,SWP,BAT,MALE,3,38,GENERAL,Graduate,217156936,103062594,342016,2627,344643,19.05042759,28.89915988,1809109,Literate
MAHARASHTRA,SANGLI,Gopichand Kundlik Padalkar,0,VBA,CUP & SAUCER,MALE,5,36,GENERAL,12th Pass,10372000,42000,297349,2885,300234,16.59568329,25.17535644,1809109,Literate
PUNJAB,SANGRUR,BHAGWANT MANN,1,AAP,BROOM,MALE,0,45,GENERAL,12th Pass,16427274,0,412201,1360,413561,27.04018684,37.35007984,1529431,Literate
PUNJAB,SANGRUR,KEWAL SINGH DHILLON,0,INC,HAND,MALE,0,68,GENERAL,12th Pass,1310793341,100605212,302559,791,303350,19.83417362,27.39655509,1529431,Literate
PUNJAB,SANGRUR,PARMINDER SINGH DHINDSA,0,SAD,SCALES,MALE,1,43,GENERAL,Post Graduate,179035633,0,262622,876,263498,17.2284987,23.79738742,1529431,Literate
PUNJAB,SANGRUR,SIMRANJIT SINGH MANN,0,SAD(M),TRUCK,MALE,0,74,GENERAL,Graduate,170971628,5000000,48234,131,48365,3.162287151,4.368005231,1529431,Literate
PUNJAB,SANGRUR,JASRAJ SINGH LONGIA,0,LIP,LETTER BOX,MALE,0,46,GENERAL,Graduate,17041210,11700000,20016,71,20087,1.313364251,1.814124286,1529431,Literate
UTTAR PRADESH,SANT KABIR NAGAR,PRAVEEN KUMAR NISHAD,1,BJP,LOTUS,MALE,0,30,ST,Graduate,4300614,2326248,466167,1376,467543,23.8189559,43.94510891,1962903,Literate
UTTAR PRADESH,SANT KABIR NAGAR,BHEESHMA SHANKAR,0,BSP,ELEPHANT,MALE,0,54,GENERAL,12th Pass,142535633,0,430899,895,431794,21.9977248,40.58500364,1962903,Literate
UTTAR PRADESH,SANT KABIR NAGAR,BHAL CHANDRA YADAV,0,INC,HAND,MALE,2,60,GENERAL,Graduate,15341651,10068345,128242,264,128506,6.54673206,12.07848298,1962903,Literate
UTTAR PRADESH,SANT KABIR NAGAR,NOTA,0,NOTA,,,-1,0,,Not Available,0,0,12614,17,12631,0.643485694,1.187207745,1962903,Not Available
BIHAR,SARAN,Rajiv Pratap Rudy,1,BJP,LOTUS,MALE,0,58,GENERAL,Post Graduate,80740349,0,496992,2994,499986,29.98861001,52.98622849,1667253,Literate
BIHAR,SARAN,Chandrika Roy,0,RJD,HURRICANE LAMP,MALE,3,61,GENERAL,Doctorate,96944980,1901831,360461,1114,361575,21.68687056,38.31806404,1667253,Literate
BIHAR,SARAN,NOTA,0,NOTA,,,-1,0,,Not Available,0,0,28227,59,28286,1.696563149,2.997620852,1667253,Not Available
BIHAR,SARAN,Sheojee Ram,0,BSP,ELEPHANT,MALE,1,44,SC,Graduate,11000,0,15196,87,15283,0.91665752,1.61962241,1667253,Literate
BIHAR,SARAN,Shiv Brat Singh,0,IND,TRACTOR CHALATA KISAN,MALE,0,53,GENERAL,Doctorate,7698001,300000,14617,1,14618,0.876771552,1.549148752,1667253,Literate
CHHATTISGARH,SARGUJA,Renuka Singh Saruta,1,BJP,LOTUS,FEMALE,0,55,ST,12th Pass,27682493,3251275,662428,1283,663711,40.09759316,51.80320883,1655239,Literate
CHHATTISGARH,SARGUJA,Khel Sai Singh,0,INC,HAND,MALE,0,72,ST,Post Graduate,76086898,7070521,504927,911,505838,30.55981644,39.48108672,1655239,Literate
CHHATTISGARH,SARGUJA,NOTA,0,NOTA,,,-1,0,,Not Available,0,0,29253,12,29265,1.768022624,2.284158175,1655239,Not Available
CHHATTISGARH,SARGUJA,Asha Devi Poya,0,GGP,SAW,FEMALE,0,44,ST,Graduate,2768500,1000000,24439,24,24463,1.477913461,1.909357985,1655239,Literate
CHHATTISGARH,SARGUJA,Maya Bhagat,0,BSP,ELEPHANT,FEMALE,0,40,ST,Post Graduate,7849844,0,18489,45,18534,1.119717455,1.446594485,1655239,Literate
BIHAR,SASARAM (SC),CHHEDI PASWAN,1,BJP,LOTUS,MALE,4,63,SC,Post Graduate,32152250,2214842,492364,2436,494800,27.67526643,50.71870288,1787878,Literate
BIHAR,SASARAM (SC),MEIRA KUMAR,0,INC,HAND,FEMALE,0,74,SC,Post Graduate,475194636,0,326373,2682,329055,18.4047793,33.72926996,1787878,Literate
BIHAR,SASARAM (SC),MANOJ KUMAR,0,BSP,ELEPHANT,MALE,0,35,SC,Graduate,8864060,0,86187,219,86406,4.832880096,8.856912371,1787878,Literate
BIHAR,SASARAM (SC),NOTA,0,NOTA,,,-1,0,,Not Available,0,0,18914,74,18988,1.062041146,1.946335348,1787878,Not Available
BIHAR,SASARAM (SC),ASHOK BAITHA,0,IND,CUP & SAUCER,MALE,10,48,SC,10th Pass,816680,0,9973,56,10029,0.560944315,1.028007015,1787878,Literate
MAHARASHTRA,SATARA,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,1,NCP,CLOCK,MALE,8,53,GENERAL,12th Pass,1996813173,12340338,576078,2948,579026,31.32428703,51.80249374,1848489,Literate
MAHARASHTRA,SATARA,NARENDRA ANNASAHEB PATIL,0,SHS,BOW AND ARROW,MALE,4,44,GENERAL,12th Pass,152801213,51954358,449661,2837,452498,24.47934502,40.48268094,1848489,Literate
MAHARASHTRA,SATARA,SAHADEO KERAPPA AIWALE,0,VBA,CUP & SAUCER,MALE,0,63,SC,Graduate,1427313,400000,40563,110,40673,2.200337681,3.638805214,1848489,Literate
MADHYA PRADESH,SATNA,GANESH SINGH,1,BJP,LOTUS,MALE,2,56,GENERAL,Post Graduate,41719076,0,587410,1343,588753,37.37962394,52.86198491,1575064,Literate
MADHYA PRADESH,SATNA,RAJARAM TRIPATHI,0,INC,HAND,MALE,0,66,GENERAL,12th Pass,150375545,18844623,356973,307,357280,22.6835227,32.07886833,1575064,Literate
MADHYA PRADESH,SATNA,ACCHE LAL KUSHAWAHA,0,BSP,ELEPHANT,MALE,2,62,GENERAL,8th Pass,24846270,746000,109901,60,109961,6.981367106,9.872997203,1575064,Literate
TELANGANA,SECUNDRABAD,G . KISHAN REDDY,1,BJP,LOTUS,MALE,0,58,GENERAL,Not Available,81430778,4500000,384248,532,384780,19.54908763,42.04037528,1968276,Not Available
TELANGANA,SECUNDRABAD,TALASANI SAI KIRAN YADAV,0,TRS,CAR,MALE,6,32,GENERAL,Post Graduate,301011219,68489543,322482,184,322666,16.39333102,35.25391062,1968276,Literate
TELANGANA,SECUNDRABAD,ANJAN KUMAR YADAV. M,0,INC,HAND,MALE,0,58,GENERAL,Graduate,24655065,2400000,173027,202,173229,8.801052291,18.92669102,1968276,Literate
TELANGANA,SECUNDRABAD,N . SHANKAR GOUD,0,JNP,GLASS TUMBLER,MALE,0,44,GENERAL,8th Pass,34643000,1800000,9677,6,9683,0.491953364,1.057947279,1968276,Literate
MADHYA PRADESH,SHAHDOL,HIMADRI SINGH,1,BJP,LOTUS,FEMALE,0,32,ST,Graduate,36564408,1736289,746122,1855,747977,45.1547685,60.3944655,1656474,Literate
MADHYA PRADESH,SHAHDOL,PRAMILA SINGH,0,INC,HAND,FEMALE,0,50,ST,Post Graduate,20491903,3913894,343553,1091,344644,20.80588044,27.82784787,1656474,Literate
MADHYA PRADESH,SHAHDOL,BAHAN KESHKALI KOL,0,CPI(M),EARS OF CORN AND SICKLE,FEMALE,0,31,ST,12th Pass,223200,20000,33683,12,33695,2.034139987,2.720660548,1656474,Literate
MADHYA PRADESH,SHAHDOL,MOHDAL SINGH PAV,0,BSP,ELEPHANT,MALE,0,65,ST,10th Pass,826000,0,20547,51,20598,1.243484655,1.663159697,1656474,Literate
MADHYA PRADESH,SHAHDOL,NOTA,0,NOTA,,,-1,0,,Not Available,0,0,19995,32,20027,1.209013845,1.617055017,1656474,Not Available
MADHYA PRADESH,SHAHDOL,VIMAL SINGH KORCHE,0,GGP,SAW,MALE,0,27,ST,10th Pass,932000,0,16759,30,16789,1.013538395,1.355606765,1656474,Literate
UTTAR PRADESH,SHAHJAHANPUR,Arun Kumar Sagar,1,BJP,LOTUS,MALE,1,42,SC,12th Pass,43448049,1179697,686352,2638,688990,32.58867061,58.03814737,2114201,Literate
UTTAR PRADESH,SHAHJAHANPUR,Amar Chandra Jauhar,0,BSP,ELEPHANT,MALE,5,48,SC,Post Graduate,15755445,1200128,417337,3235,420572,19.89271597,35.42753845,2114201,Literate
UTTAR PRADESH,SHAHJAHANPUR,Brahm Swaroop Sagar,0,INC,HAND,MALE,0,47,SC,Graduate,52249560,2159156,35055,228,35283,1.668857408,2.972118541,2114201,Literate
BIHAR,SHEOHAR,RAMA DEVI,1,BJP,LOTUS,FEMALE,1,69,GENERAL,Graduate,328364940,0,606581,2097,608678,36.09729483,60.56937469,1686215,Literate
BIHAR,SHEOHAR,SYED FAISAL ALI,0,RJD,HURRICANE LAMP,MALE,1,52,GENERAL,Post Graduate,25526590,8814643,266870,1448,268318,15.91244296,26.70024788,1686215,Literate
BIHAR,SHEOHAR,Kedar Nath Prasad,0,IND,GANNA KISAN,MALE,3,73,GENERAL,12th Pass,17741102,0,18425,1,18426,1.092743215,1.83356602,1686215,Literate
BIHAR,SHEOHAR,Raj Kumar Parsad,0,IND,TABLE,MALE,0,44,GENERAL,12th Pass,4069008,0,13701,3,13704,0.812707751,1.363681143,1686215,Literate
BIHAR,SHEOHAR,Shamim Alam,0,NCP,CLOCK,MALE,0,51,GENERAL,12th Pass,6324527,150000,13239,30,13269,0.786910329,1.320394417,1686215,Literate
BIHAR,SHEOHAR,Mukesh Kumar Jha,0,BSP,ELEPHANT,MALE,1,30,GENERAL,12th Pass,22447516,9700000,12417,53,12470,0.739526098,1.240886154,1686215,Literate
BIHAR,SHEOHAR,Vijay Nandan Paswan,0,IND,BEAD NECKLACE,MALE,0,31,SC,10th Pass,1545086,0,11127,11,11138,0.660532613,1.108339213,1686215,Literate
BIHAR,SHEOHAR,Anil Kumar Tiwari,0,IND,CHIMNEY,MALE,0,51,GENERAL,12th Pass,2302500,0,10678,1,10679,0.633311885,1.062664253,1686215,Literate
MEGHALAYA,SHILLONG,VINCENT H. PALA,1,INC,HAND,MALE,0,51,ST,Graduate,549515421,0,419212,477,419689,35.03814474,53.51271678,1197806,Literate
MEGHALAYA,SHILLONG,JEMINO MAWTHOH,0,UDP,DRUM,MALE,0,54,ST,Doctorate,11432184,1178370,267080,176,267256,22.31212734,34.07664874,1197806,Literate
MEGHALAYA,SHILLONG,SANBOR SHULLAI,0,BJP,LOTUS,MALE,0,52,ST,10th Pass,66168175,0,75786,897,76683,6.401954908,9.777515399,1197806,Literate
HIMACHAL PRADESH,SHIMLA,SURESH KUMAR KASHYAP,1,BJP,LOTUS,MALE,0,48,SC,Post Graduate,15705738,7873806,601305,4877,606182,48.14464472,66.23861251,1259085,Literate
HIMACHAL PRADESH,SHIMLA,DHANI RAM SHANDIL,0,INC,HAND,MALE,1,78,SC,Doctorate,36782528,4111104,277647,1021,278668,22.13258041,30.45056051,1259085,Literate
KARNATAKA,SHIMOGA,B.Y.RAGHAVENDRA.,1,BJP,LOTUS,MALE,2,46,GENERAL,Graduate,674093851,14150647,728902,970,729872,43.53109858,56.84064772,1676668,Literate
KARNATAKA,SHIMOGA,S.MADHUBANGARAPPA,0,JD(S),A LADY FARMER CARRYING PADDY ON HER HEAD,MALE,1,52,GENERAL,Graduate,615887761,170909000,506212,300,506512,30.2094392,39.44591676,1676668,Literate
MAHARASHTRA,SHIRDI,SADASHIV KISAN LOKHANDE,1,SHS,BOW AND ARROW,MALE,1,56,SC,10th Pass,113710526,205100,483449,3371,486820,30.67396141,47.24105339,1587079,Literate
MAHARASHTRA,SHIRDI,KAMBLE BHAUSAHEB MALHARI,0,INC,HAND,MALE,1,64,SC,Not Available,26419995,1935504,364113,2512,366625,23.1006144,35.57732057,1587079,Not Available
MAHARASHTRA,SHIRDI,SANJAY LAXMAN SUKHDAN,0,VBA,CUP & SAUCER,MALE,2,39,SC,Graduate,24086176,8810000,62952,335,63287,3.987640187,6.141375757,1587079,Literate
MAHARASHTRA,SHIRDI,WAKCHAURE BHAUSAHEB RAJARAM,0,IND,GANNA KISAN,MALE,0,69,SC,Graduate,89493665,6141795,35085,441,35526,2.238451898,3.447446002,1587079,Literate
MAHARASHTRA,SHIRDI,Adv. BANSI BHAURAO SATPUTE,0,CPI(M),EARS OF CORN AND SICKLE,MALE,1,58,SC,Graduate,13605985,1622993,20264,36,20300,1.279079365,1.969913693,1587079,Literate
MAHARASHTRA,SHIRDI,PRADIP SUNIL SARODE,0,IND,WHISTLE,MALE,9,32,SC,12th Pass,113801,0,12923,23,12946,0.815712387,1.256280919,1587079,Literate
MAHARASHTRA,SHIRUR,Dr. Amol Ramsing Kolhe,1,NCP,CLOCK,MALE,0,38,GENERAL,Graduate,43351521,1488116,634554,1276,635830,29.22645481,49.16889313,2175529,Literate
MAHARASHTRA,SHIRUR,Adhalrao Shivaji Dattatrey,0,SHS,BOW AND ARROW,MALE,10,64,GENERAL,Not Available,290165511,49898166,576002,1345,577347,26.53823507,44.6463881,2175529,Not Available
MAHARASHTRA,SHIRUR,Ovhal Rahul,0,VBA,CUP & SAUCER,MALE,2,36,GENERAL,8th Pass,1199794,60000,38028,42,38070,1.749919215,2.943962634,2175529,Literate
UTTAR PRADESH,SHRAWASTI,RAM SHIROMANI,1,BSP,ELEPHANT,MALE,0,49,GENERAL,Graduate,19108216,350000,441505,266,441771,23.07212628,44.30385332,1914739,Literate
UTTAR PRADESH,SHRAWASTI,DADDAN MISHRA,0,BJP,LOTUS,MALE,0,52,GENERAL,Post Graduate,28788083,155755,436228,223,436451,22.79428162,43.77032691,1914739,Literate
UTTAR PRADESH,SHRAWASTI,DHIRENDRA PRATAP SINGH,0,INC,HAND,MALE,8,54,GENERAL,Post Graduate,110455296,1671408,58014,28,58042,3.031326985,5.820853462,1914739,Literate
UTTAR PRADESH,SHRAWASTI,NOTA,0,NOTA,,,-1,0,,Not Available,0,0,17104,4,17108,0.893489922,1.715708642,1914739,Not Available
UTTAR PRADESH,SHRAWASTI,NABBAN KHAN,0,CPI(M),EARS OF CORN AND SICKLE,MALE,0,63,GENERAL,Literate,2395000,0,12662,0,12662,0.661291173,1.269832992,1914739,Literate
MADHYA PRADESH,SIDHI,Riti Pathak,1,BJP,LOTUS,FEMALE,0,41,GENERAL,Post Graduate,51541791,505922,697212,1130,698342,37.83929643,54.44291556,1845547,Literate
MADHYA PRADESH,SIDHI,Ajay Arjun Singh,0,INC,HAND,MALE,2,63,GENERAL,Post Graduate,375482525,4000000,411282,536,411818,22.31414318,32.10543344,1845547,Literate
MADHYA PRADESH,SIDHI,Com. Sanjay Namdeo,0,CPI(M),EARS OF CORN AND SICKLE,MALE,4,39,GENERAL,10th Pass,1176000,0,27647,4,27651,1.498254989,2.155678819,1845547,Literate
MADHYA PRADESH,SIDHI,Ram Lal Panika,0,BSP,ELEPHANT,MALE,0,48,ST,12th Pass,30814000,0,26511,29,26540,1.438056034,2.069064984,1845547,Literate
MADHYA PRADESH,SIDHI,Fatte Bahadur Singh Markam,0,GGP,APPLE,MALE,0,63,ST,Post Graduate,6173351,280000,17025,7,17032,0.922870022,1.327818945,1845547,Literate
MADHYA PRADESH,SIDHI,Dileep Kumar Shukla,0,IND,BALLOON,MALE,-1,34,GENERAL,Not Available,-1,-1,15555,0,15555,0.842839548,1.212671659,1845547,Not Available
RAJASTHAN,SIKAR,Sumedhanand Saraswati,1,BJP,LOTUS,MALE,0,67,GENERAL,Post Graduate,2827638,2719583,761332,10772,772104,37.81835138,58.02409479,2041612,Literate
RAJASTHAN,SIKAR,Subhash Maharia,0,INC,HAND,MALE,0,61,GENERAL,Graduate,82542126,1450462,470673,4275,474948,23.26338207,35.69263697,2041612,Literate
RAJASTHAN,SIKAR,Amraram,0,CPI(M),"HAMMER, SICKLE AND STAR",MALE,0,63,GENERAL,Post Graduate,4444641,780500,31219,243,31462,1.54103718,2.364388826,2041612,Literate
SIKKIM,SIKKIM,INDRA HANG SUBBA,1,SKM,TABLE LAMP,MALE,0,30,GENERAL,Post Graduate,478817,0,161143,5779,166922,38.44995025,47.23115884,434128,Literate
SIKKIM,SIKKIM,DEK BAHADUR KATWAL,0,SDF,UMBRELLA,MALE,0,42,GENERAL,Graduate,2789212,436959,149158,5331,154489,35.58604835,43.71319836,434128,Literate
SIKKIM,SIKKIM,LATEN TSHERING SHERPA,0,BJP,LOTUS,MALE,0,33,ST,5th Pass,563879,0,16062,510,16572,3.817307338,4.689104877,434128,Literate
SIKKIM,SIKKIM,BHARAT BASNETT,0,INC,HAND,MALE,0,58,GENERAL,10th Pass,41650325,0,3922,68,3990,0.919083773,1.128984339,434128,Literate
ASSAM,SILCHAR,RAJDEEP ROY,1,BJP,LOTUS,MALE,0,48,GENERAL,Post Graduate,29901767,6976701,496235,3179,499414,41.76680159,52.5317401,1195720,Literate
ASSAM,SILCHAR,SUSHMITA DEV,0,INC,HAND,FEMALE,1,46,GENERAL,Post Graduate,106707145,19405127,416233,1585,417818,34.94279597,43.94892131,1195720,Literate
JHARKHAND,SINGHBHUM,GEETA KORA,1,INC,HAND,FEMALE,1,35,ST,Post Graduate,25249018,1928508,431545,270,431815,34.00340337,49.09688965,1269917,Literate
JHARKHAND,SINGHBHUM,LAXMAN GILUWA,0,BJP,LOTUS,MALE,3,57,ST,12th Pass,19516408,1265285,359159,501,359660,28.32153597,40.89294567,1269917,Literate
JHARKHAND,SINGHBHUM,NOTA,0,NOTA,,,-1,0,,Not Available,0,0,24261,9,24270,1.911148524,2.759472255,1269917,Not Available
JHARKHAND,SINGHBHUM,PUSHPA SINKU,0,IND,HELICOPTER,FEMALE,0,29,ST,Post Graduate,125000,0,15215,9,15224,1.198818505,1.730952024,1269917,Literate
JHARKHAND,SINGHBHUM,PRATAP SINGH BANARA,0,APOI,COAT,MALE,0,25,ST,Post Graduate,52985,0,11286,12,11298,0.889664443,1.28457015,1269917,Literate
JHARKHAND,SINGHBHUM,PARDESHI LAL MUNDA,0,BSP,ELEPHANT,MALE,1,31,ST,12th Pass,611726,0,9483,8,9491,0.747371679,1.079116241,1269917,Literate
JHARKHAND,SINGHBHUM,ANIL SOREN,0,IND,TRACTOR CHALATA KISAN,MALE,0,31,ST,Graduate,2030615,36000,9151,3,9154,0.720834511,1.040799713,1269917,Literate
HARYANA,SIRSA,Sunita Duggal,1,BJP,LOTUS,FEMALE,0,51,SC,Post Graduate,42596349,2500000,712877,1474,714351,39.61246547,52.13038452,1803349,Literate
HARYANA,SIRSA,Ashok Tanwar,0,INC,HAND,MALE,1,43,SC,Doctorate,64311703,7489962,404099,334,404433,22.42677374,29.51384936,1803349,Literate
HARYANA,SIRSA,Nirmal Singh Malri,0,JNJP,CHAPPALS,MALE,0,37,SC,12th Pass,1805374,0,95792,122,95914,5.318659893,6.999407436,1803349,Literate
HARYANA,SIRSA,Charanjeet Singh Rori,0,INLD,SPECTACLES,MALE,0,49,SC,10th Pass,10601527,4446477,87979,114,88093,4.884966803,6.42866317,1803349,Literate
HARYANA,SIRSA,Janak Raj Atwal,0,BSP,ELEPHANT,MALE,0,50,SC,Post Graduate,18517000,1500000,25080,27,25107,1.392242988,1.832205126,1803349,Literate
BIHAR,SITAMARHI,Sunil Kumar Pintu,1,JD(U),ARROW,MALE,6,58,GENERAL,Graduate,60717031,10277790,565533,2212,567745,32.39714138,54.61186995,1752454,Literate
BIHAR,SITAMARHI,Arjun Ray,0,RJD,HURRICANE LAMP,MALE,2,47,GENERAL,Doctorate,18988281,1511335,315230,1976,317206,18.10067483,30.51231243,1752454,Literate
BIHAR,SITAMARHI,Dharmendra Kumar,0,IND,FOOTBALL PLAYER,MALE,0,33,GENERAL,8th Pass,8045411,0,20485,2,20487,1.169046377,1.970661793,1752454,Literate
BIHAR,SITAMARHI,Vinod Sah,0,IND,HELICOPTER,MALE,0,48,GENERAL,Literate,539731,0,17724,0,17724,1.011381754,1.704886495,1752454,Literate
BIHAR,SITAMARHI,Mahesh Nandan Singh,0,IND,BEAD NECKLACE,MALE,0,55,GENERAL,Graduate,2277607,0,17270,0,17270,0.985475225,1.661215852,1752454,Literate
BIHAR,SITAMARHI,Ramesh Kumar Mishra,0,IND,GANNA KISAN,MALE,0,48,GENERAL,8th Pass,5833784,122000,11054,2,11056,0.630886745,1.063485956,1752454,Literate
UTTAR PRADESH,SITAPUR,Rajesh Verma,1,BJP,LOTUS,MALE,1,58,GENERAL,Post Graduate,73129716,108148,513984,544,514528,30.88169802,48.30241959,1666126,Literate
UTTAR PRADESH,SITAPUR,Nakul Dubey,0,BSP,ELEPHANT,MALE,1,53,GENERAL,Graduate,34286356,0,413173,522,413695,24.82975477,38.83650544,1666126,Literate
UTTAR PRADESH,SITAPUR,Qaiser Jahan,0,INC,HAND,FEMALE,1,45,GENERAL,8th Pass,12560808,4284514,95958,60,96018,5.762949501,9.013895695,1666126,Literate
TAMIL NADU,SIVAGANGA,KARTI P CHIDAMBARAM,1,INC,HAND,MALE,8,47,GENERAL,Graduate,793729024,174081116,564002,2102,566104,36.47532666,52.18000453,1552019,Literate
TAMIL NADU,SIVAGANGA,H.RAJA,0,BJP,LOTUS,MALE,3,61,GENERAL,Graduate,26223393,5910000,233295,565,233860,15.0681145,21.55578456,1552019,Literate
TAMIL NADU,SIVAGANGA,V.PANDI,0,IND,GIFT PACK,MALE,-1,43,GENERAL,Not Available,-1,-1,122325,209,122534,7.895135304,11.29443473,1552019,Not Available
TAMIL NADU,SIVAGANGA,V.SAKTHI PRIYA,0,NTK,GANNA KISAN,FEMALE,0,27,GENERAL,Post Graduate,467200,42000,71991,249,72240,4.654582193,6.658641394,1552019,Literate
TAMIL NADU,SIVAGANGA,KAVINGNAR SNEKAN,0,MNM,BATTERY TORCH,MALE,0,46,GENERAL,12th Pass,19662950,4500000,22846,85,22931,1.477494799,2.113639338,1552019,Literate
TAMIL NADU,SIVAGANGA,P.RAJENDHIRAN,0,IND,MIXEE,MALE,1,59,GENERAL,10th Pass,166000,0,11159,8,11167,0.719514387,1.029305765,1552019,Literate
BIHAR,SIWAN,Kavita Singh,1,JD(U),ARROW,FEMALE,4,33,GENERAL,Post Graduate,19325264,412511,447171,1302,448473,24.92138317,45.5371884,1799551,Literate
BIHAR,SIWAN,Hena Shahab,0,RJD,HURRICANE LAMP,FEMALE,2,46,GENERAL,Graduate,139078374,1000000,330363,1152,331515,18.42209529,33.66147129,1799551,Literate
BIHAR,SIWAN,Amar Nath Yadav,0,CPI(ML)(L),FLAG WITH THREE STARS,MALE,12,54,GENERAL,Literate,8089901,0,74554,90,74644,4.147923565,7.579225263,1799551,Literate
BIHAR,SIWAN,Deva Kant Mishra Alias Munna Bhaiya,0,IND,CHIMNEY,MALE,-1,43,GENERAL,Not Available,-1,-1,36458,1,36459,2.026005376,3.701985074,1799551,Not Available
BIHAR,SIWAN,Upendra Kumar Giri,0,IND,BABY WALKER,MALE,2,46,GENERAL,12th Pass,1413078,219001,17352,1,17353,0.964296094,1.761994212,1799551,Literate
BIHAR,SIWAN,Madhuri Pandey,0,IND,AUTO- RICKSHAW,FEMALE,0,47,GENERAL,Not Available,5146000,0,12927,1,12928,0.718401423,1.312687211,1799551,Not Available
MAHARASHTRA,SOLAPUR,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,1,BJP,LOTUS,MALE,0,63,SC,Graduate,27870079,0,523352,1633,524985,28.35221915,48.32585258,1851654,Literate
MAHARASHTRA,SOLAPUR,SHINDE SUSHILKUMAR SAMBHAJIRAO,0,INC,HAND,MALE,0,77,SC,Graduate,380358711,4750000,365274,1103,366377,19.78647199,33.7256891,1851654,Literate
MAHARASHTRA,SOLAPUR,AMBEDKAR PRAKASH YASHVANT,0,VBA,CUP & SAUCER,MALE,0,64,SC,Graduate,58722916,0,169523,484,170007,9.181358936,15.64946279,1851654,Literate
